100
25	14	41	60	40	13	91	89	4	6	39	85	80	83	67	90	33	28	54	53	20	3	52	36	99	44	58	25	24	42	99	50	57	40	10	97	54	2	87	59	9	27	44	89	11	12	79	44	40	34	97	61	37	49	97	36	93	56	62	18	98	62	68	55	3	79	53	57	82	41	16	91	68	61	80	79	73	60	23	14	94	20	75	32	70	73	69	64	30	32	83	28	94	52	84	98	32	37	55	14	
78	72	6	47	33	86	26	6	47	49	20	42	70	96	75	41	70	44	5	0	77	89	28	72	41	12	70	73	50	26	88	29	98	94	76	31	81	2	38	28	52	59	71	23	55	46	64	25	91	70	26	68	59	54	41	1	67	11	74	18	37	63	48	36	57	24	68	38	27	6	67	80	65	38	3	21	85	67	47	76	38	73	45	97	28	86	98	96	98	73	15	36	37	63	72	94	88	40	33	15	
47	1	96	13	40	99	35	25	67	82	1	6	56	47	3	85	33	2	82	32	76	97	68	13	60	40	8	48	81	42	64	28	43	60	41	84	60	76	9	28	59	11	34	16	58	38	1	92	41	83	24	18	81	92	32	41	32	41	90	14	83	54	42	27	15	84	11	76	61	21	5	20	32	39	37	91	78	39	83	20	22	7	38	4	99	70	45	32	11	35	46	95	90	89	22	6	73	34	83	35	
55	88	56	88	28	93	79	6	32	62	26	55	70	65	59	69	35	5	2	47	41	48	42	32	38	65	38	12	0	22	47	56	10	3	44	38	97	24	45	29	86	72	85	57	37	44	26	73	49	28	21	91	77	64	23	16	30	62	28	30	84	76	86	94	79	31	33	77	55	79	6	42	52	91	99	90	36	25	63	86	54	85	77	32	49	0	48	79	62	77	10	47	53	96	42	33	27	75	10	82	
55	17	25	7	9	24	98	45	50	61	31	4	47	9	37	96	10	86	76	73	63	87	20	17	83	62	51	11	38	61	94	93	78	19	1	87	43	99	33	94	61	65	98	8	74	36	5	85	22	82	58	86	69	78	4	53	40	55	64	79	17	59	72	96	79	74	84	23	74	17	17	36	83	15	45	57	52	50	43	75	33	1	61	2	80	66	56	20	21	21	0	38	80	73	34	60	47	18	83	22	
36	0	58	19	16	3	77	68	54	20	43	87	22	5	90	2	71	47	23	93	68	23	31	49	96	66	9	44	85	92	66	22	92	25	41	9	28	19	77	83	39	21	70	62	26	61	64	98	8	87	91	77	11	23	26	7	90	35	52	76	28	18	98	21	44	39	30	72	58	8	55	98	29	26	60	56	88	25	55	96	12	47	73	23	71	0	31	61	36	83	37	64	2	36	86	46	75	17	19	34	
25	75	33	55	1	94	12	90	19	68	86	31	15	60	55	86	60	87	48	96	70	86	61	73	22	47	19	98	64	38	33	90	13	66	46	15	61	58	5	80	27	92	12	42	52	68	29	13	55	78	10	25	65	71	99	87	19	18	86	84	57	19	74	70	86	21	86	47	79	92	28	7	84	40	49	37	8	79	50	63	58	60	89	23	32	88	11	51	7	97	35	64	17	10	35	4	31	21	51	11	
14	79	18	98	20	68	36	28	48	87	92	7	47	81	30	80	70	41	32	77	39	67	41	57	78	76	61	10	98	13	22	12	93	40	11	13	9	47	41	58	34	33	65	82	15	96	62	85	37	94	62	77	62	4	34	41	80	96	51	79	9	73	91	2	14	2	15	24	50	57	82	84	90	48	67	6	44	29	91	82	24	54	59	87	59	94	28	40	90	80	19	0	54	11	2	68	14	17	92	64	
75	75	49	66	23	16	72	67	46	64	49	71	19	9	58	78	4	87	18	94	68	37	95	22	48	97	90	63	15	83	27	90	59	76	56	83	93	28	50	39	93	0	11	12	10	70	90	14	57	8	9	25	46	4	47	95	2	38	58	17	22	85	8	81	62	64	64	56	93	15	96	86	16	7	98	27	77	89	42	35	97	51	60	44	56	8	39	58	47	97	76	69	83	84	51	46	49	16	2	42	
32	98	29	49	5	27	76	82	17	18	18	15	70	78	59	26	87	99	85	34	96	61	4	80	46	55	26	95	71	29	38	4	27	67	53	33	95	29	16	12	48	34	27	18	13	86	45	0	86	30	35	83	92	39	63	39	95	90	34	67	19	72	71	47	40	24	80	35	54	96	47	2	30	75	20	43	62	66	44	48	96	79	31	89	19	95	29	14	85	64	81	5	37	52	52	77	77	33	12	31	
29	60	33	60	35	54	4	97	20	49	46	17	28	77	6	48	72	36	62	57	0	44	63	37	96	16	14	73	49	26	4	79	87	38	40	22	92	44	20	12	93	66	29	22	43	36	71	16	72	33	74	72	77	37	9	74	53	24	48	3	50	52	82	38	91	22	60	83	67	81	96	61	47	26	84	91	62	55	7	35	89	82	7	66	19	17	41	73	41	89	76	92	42	59	30	33	82	91	17	49	
73	13	10	21	39	94	12	2	50	20	37	39	2	45	6	22	62	47	96	4	36	73	97	78	32	27	12	14	19	29	63	92	42	74	13	82	69	26	84	19	46	22	58	49	67	64	72	30	12	68	34	48	41	31	26	74	59	38	88	79	68	52	71	11	26	85	93	96	11	78	15	58	1	74	8	68	39	80	99	51	49	34	0	91	65	26	65	25	65	53	4	34	6	76	45	33	61	39	29	73	
18	45	31	19	19	40	88	59	20	87	11	70	21	11	61	87	38	26	13	4	79	18	38	86	94	84	19	56	23	48	29	41	93	61	61	13	1	50	73	21	37	84	91	59	95	52	47	33	79	61	38	59	79	76	45	73	60	64	30	84	12	59	25	6	20	87	20	21	37	93	43	75	77	35	35	73	88	82	7	67	43	45	26	23	22	71	97	82	35	27	66	48	86	92	54	7	80	74	28	17	
68	72	93	45	7	28	19	95	11	27	62	55	72	88	78	95	60	75	77	95	3	44	43	90	37	98	97	18	73	26	36	41	98	29	87	5	57	6	1	69	33	63	24	6	52	2	1	12	78	79	7	82	24	51	72	62	50	69	80	23	96	16	64	94	46	51	0	3	58	1	72	91	65	97	98	17	99	0	29	78	80	37	60	4	89	32	67	39	2	47	62	99	64	27	93	10	78	94	14	36	
96	87	28	61	84	27	78	84	27	8	62	7	46	23	12	35	56	79	74	58	27	37	58	92	64	51	2	43	46	16	80	42	4	9	4	88	36	82	72	64	91	35	72	37	58	84	73	14	64	47	73	92	85	31	84	50	83	86	94	29	3	74	72	7	83	76	96	20	59	68	84	51	3	56	88	61	40	61	76	5	9	49	97	95	81	81	46	64	68	40	94	72	14	67	80	98	44	76	18	3	
44	2	55	48	59	43	10	0	5	86	5	15	36	3	11	17	84	57	82	53	97	77	25	12	44	5	10	89	81	28	93	26	31	48	74	90	92	84	90	98	71	96	13	7	99	25	25	84	82	8	37	79	85	63	91	30	69	2	20	50	31	13	77	62	61	52	53	53	37	44	51	8	41	65	16	40	90	42	25	72	50	62	52	36	25	44	67	95	47	87	45	78	0	23	41	61	75	95	15	13	
39	67	21	81	32	38	21	23	80	46	96	30	9	49	67	35	94	34	30	41	21	76	19	22	99	60	83	75	55	99	88	95	66	10	76	99	48	98	23	28	45	19	59	54	69	26	90	63	60	20	4	82	96	23	4	96	84	88	72	40	87	61	36	54	71	13	54	19	11	77	48	56	97	7	11	66	33	1	29	94	22	34	76	18	57	80	15	42	68	88	83	56	49	19	11	20	32	65	40	44	
42	89	1	39	96	12	6	30	14	36	24	36	70	0	55	28	80	70	70	49	58	53	6	8	73	17	29	5	82	70	49	25	59	51	65	56	63	71	86	77	7	10	14	77	10	69	5	91	39	76	41	98	29	47	7	3	65	36	8	47	6	58	72	66	9	38	22	73	9	8	51	17	19	65	94	30	34	0	22	74	77	63	72	7	11	80	10	76	16	18	24	23	77	97	89	87	35	11	60	45	
20	11	62	39	76	57	70	10	58	92	84	35	56	57	42	67	37	52	44	54	71	69	77	48	67	67	35	2	79	96	47	99	7	10	39	83	67	9	94	25	1	79	60	57	36	3	25	74	55	70	28	27	39	6	76	6	73	12	9	52	8	57	51	15	67	91	99	35	1	94	60	3	73	21	60	10	24	86	84	80	57	13	7	96	19	83	3	92	96	13	44	4	71	96	20	39	88	20	74	89	
14	35	92	87	56	53	98	81	40	83	61	97	96	69	94	16	53	98	8	49	11	53	54	82	50	74	22	39	94	96	28	8	31	21	96	88	74	94	69	14	77	31	12	74	1	6	90	54	4	99	4	15	53	58	98	4	32	20	43	27	17	72	35	48	93	32	37	68	27	6	83	4	38	95	79	39	1	69	93	5	69	97	21	22	56	20	26	88	41	70	15	58	42	51	7	35	84	44	3	11	
51	86	16	89	82	95	29	83	65	22	89	34	20	11	57	76	32	84	65	73	54	81	32	96	33	40	32	17	85	36	28	36	22	44	26	5	40	55	88	5	78	78	40	99	89	97	76	21	81	42	95	35	24	27	32	57	68	64	75	53	0	3	90	23	48	17	28	89	73	17	94	51	95	34	51	85	32	27	6	13	69	1	49	94	29	81	51	97	46	26	51	47	30	41	71	79	58	99	68	32	
17	63	83	13	98	35	98	30	62	5	44	32	6	93	26	36	75	78	33	22	5	85	69	36	26	40	16	85	40	85	17	57	48	1	71	47	36	69	78	99	74	22	32	81	16	59	17	92	37	51	14	43	36	83	79	63	24	95	48	64	80	66	22	29	68	93	77	5	63	55	4	37	78	37	19	95	96	36	87	34	88	2	77	24	86	57	88	10	52	37	75	33	4	98	63	72	91	40	77	55	
96	82	93	74	19	12	69	16	49	57	50	37	59	27	62	45	85	50	55	37	88	31	71	92	29	34	64	21	75	42	76	71	24	69	46	44	82	15	61	31	72	11	69	32	39	32	77	24	83	33	62	71	64	33	63	93	68	28	14	44	70	91	15	95	60	61	40	43	77	1	74	50	13	44	82	52	76	60	77	59	93	39	30	58	73	94	51	42	23	66	86	93	57	2	89	18	63	30	61	40	
32	36	91	45	80	73	98	57	33	75	16	26	15	47	85	89	42	36	31	65	3	18	59	61	20	49	80	84	79	42	24	11	79	15	56	60	89	55	17	22	30	34	49	46	82	34	36	24	71	68	90	75	86	49	37	6	99	17	90	78	60	15	90	39	31	47	99	21	2	16	43	33	50	93	79	33	28	15	57	0	83	48	75	70	98	12	77	97	30	68	76	90	84	66	29	16	13	28	37	15	
45	81	49	96	74	29	29	3	44	87	3	28	35	79	99	34	91	76	31	22	45	7	12	29	74	42	45	88	70	82	4	16	63	53	12	38	82	42	41	27	29	45	56	65	24	55	99	15	32	31	37	77	39	50	7	13	92	52	1	63	35	5	79	99	59	92	37	41	34	79	68	64	24	24	29	48	80	29	64	12	60	2	90	99	52	97	13	45	50	15	8	85	20	88	84	80	80	22	21	14	
1	90	78	25	15	8	74	95	37	38	8	98	41	99	98	93	96	11	39	46	26	47	32	47	35	17	27	16	39	48	31	40	39	10	66	54	18	41	49	56	80	58	54	21	57	53	14	54	64	54	1	91	1	33	38	37	50	65	53	90	14	85	31	53	95	98	8	13	39	58	70	19	16	25	40	74	78	55	28	43	9	30	34	11	63	72	49	14	38	2	5	53	88	36	7	83	34	15	97	74	
73	67	93	90	93	34	64	71	90	92	15	99	22	49	11	86	22	60	1	60	63	6	14	51	43	21	34	78	37	31	52	10	99	46	1	92	80	65	64	70	58	79	70	80	29	81	67	51	41	69	12	4	76	26	55	19	48	90	97	85	22	49	96	21	95	97	14	76	63	79	46	21	59	17	2	89	98	69	40	39	39	52	44	15	79	0	34	27	90	32	13	13	82	10	35	78	8	50	54	71	
29	1	92	89	18	94	78	16	64	19	56	3	72	1	18	51	1	53	79	92	86	93	6	68	3	41	46	12	91	1	83	21	2	75	10	20	70	89	37	34	9	94	38	81	96	57	33	98	10	12	91	97	6	97	65	9	38	12	22	29	13	5	51	15	81	62	36	51	52	74	86	61	69	24	42	65	81	75	63	92	88	54	89	94	52	54	4	90	67	26	20	80	31	72	95	12	34	32	64	86	
7	50	47	76	74	89	41	56	65	5	48	53	60	38	47	12	93	51	3	60	77	24	40	9	96	36	22	30	68	86	16	75	36	64	52	11	54	94	67	19	99	16	73	60	54	20	73	47	72	76	7	50	1	48	59	97	84	81	28	53	68	45	29	5	9	81	16	63	75	84	83	75	1	56	35	56	77	8	3	50	85	11	0	86	60	60	83	44	42	12	98	10	57	27	16	66	8	32	30	83	
17	13	59	18	70	94	74	47	3	78	97	89	90	98	75	50	59	59	95	1	71	93	12	28	20	28	95	29	61	25	13	78	38	72	97	8	67	72	56	70	51	54	59	42	52	35	93	11	94	88	13	66	82	25	95	3	54	90	32	15	15	45	94	53	17	92	62	84	64	19	55	16	73	15	58	26	50	51	38	45	40	51	11	22	77	6	25	31	96	57	47	11	2	41	65	20	33	28	5	98	
47	60	14	20	75	72	47	26	23	85	71	63	36	82	86	13	89	11	45	86	69	92	98	72	33	63	92	67	91	98	65	39	58	79	60	34	51	7	60	75	92	32	39	28	15	25	42	4	36	88	91	6	80	89	78	14	53	70	81	44	69	46	84	27	26	44	62	77	51	23	53	43	55	92	72	71	18	15	75	54	3	66	61	83	56	39	98	9	10	79	54	79	26	38	7	52	82	69	30	33	
